Initial Measurement: 0.00,21.461,0.271

t,X,Y,status
0.00,21.461,0.271,1
0.02,0.000,0.000,0
2.08,-20.900,-0.271,0
4.05,-20.900,-0.271,0
6.08,-20.900,-0.271,0
8.07,-20.899,-0.271,0
10.01,-20.899,-0.271,0
12.02,-20.899,-0.271,0
