Initial Measurement: 0.00,0.000,0.271

t,X,Y,status
0.00,0.000,0.000,0
12.00,0.000,0.000,0
14.00,0.000,0.000,0
16.00,0.000,0.000,0
18.00,0.000,0.000,0
20.00,1.683,1.122,0
22.00,1.683,1.122,0
24.00,1.684,1.122,0
26.00,1.683,1.122,0
28.00,1.683,1.122,0
30.00,1.684,1.122,0
32.00,1.683,1.122,0
34.00,1.684,1.122,0
36.00,1.684,1.122,0
38.00,1.684,1.122,0
40.00,1.684,1.122,0
42.00,1.684,1.122,0
44.00,1.684,1.122,0
46.00,1.684,1.122,0
